2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
2.264967E-07,2.615358E-07,2.615358E-07,4.529933E-07,4.529933E-07,0,0
0.01914422,0.0192925,1,1,0.04205521,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
0.01914326,0.01928427,1,1,0.04208088,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
4.231927E-07,4.886608E-07,4.886608E-07,8.463853E-07,8.463853E-07,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
0.0191428,0.01928314,1,1,0.04208461,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
9.536741E-08,1.101208E-07,1.101208E-07,1.907348E-07,1.907348E-07,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914497,0.01928503,1,1,0.04208086,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914343,0.01928501,1,1,0.04208209,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
0.01914345,0.01928494,1,1,0.0420803,0,0
